area,rating,price,pool,garden,outdoor,play_area,family,single,property_type_apartment,property_type_camp,property_type_chalet,property_type_farm,property_type_resort
148,0.0,500,0,0,1,0,0,0,0,0,1,0,0
94,10.0,1200,0,0,0,0,0,0,1,0,0,0,0
2500,0.0,699,0,0,1,0,0,0,0,1,0,0,0
750,0.0,750,0,0,1,0,0,0,0,1,0,0,0
2500,0.0,699,0,0,1,0,0,0,0,1,0,0,0
1200,0.0,450,0,0,1,0,0,0,0,1,0,0,0
3000,0.0,1100,0,0,1,0,0,0,0,1,0,0,0
350,7.4,350,0,1,1,0,0,0,0,0,1,0,0
20000,0.0,4500,0,0,0,0,0,0,0,1,0,0,0
2000,6.7,500,0,0,1,1,0,0,0,1,0,0,0
165,9.6,2000,0,0,1,0,0,0,1,0,0,0,0
20000,0.0,2000,0,0,1,0,0,0,0,0,0,1,0
200,9.6,750,0,0,0,0,0,0,1,0,0,0,0
2500,9.5,420,0,0,1,0,0,0,0,1,0,0,0
1500,9.0,500,0,0,1,0,0,0,0,1,0,0,0
2500,9.0,800,0,0,1,0,0,0,0,1,0,0,0
185,0.0,999,0,0,0,0,0,0,1,0,0,0,0
100,0.0,410,0,0,0,0,1,0,1,0,0,0,0
250,9.0,500,0,0,0,0,1,0,0,0,1,0,0
300,7.6,250,0,1,0,0,0,0,0,0,1,0,0
550,7.7,450,1,0,1,0,1,0,0,0,1,0,0
300,7.7,390,1,1,0,0,1,0,0,0,1,0,0
1350,8.4,440,0,0,1,0,0,0,0,1,0,0,0
2000,9.7,1600,0,0,0,0,0,0,0,0,1,0,0
1200,9.4,1200,0,0,1,0,0,0,0,0,1,0,0
450,8.0,700,0,1,1,0,0,0,0,0,1,0,0
500,9.9,1200,1,0,0,0,0,0,0,0,1,0,0
120,0.0,600,0,0,0,0,0,0,1,0,0,0,0
6000,9.8,2500,0,0,1,0,0,0,0,1,0,0,0
450,10.0,700,0,0,1,0,0,0,0,0,1,0,0
75,7.8,400,0,0,0,0,0,0,1,0,0,0,0
100,9.8,500,0,0,0,0,0,0,1,0,0,0,0
400,10.0,1400,1,0,1,0,0,0,0,0,1,0,0
350,9.8,350,1,0,1,0,0,0,0,0,1,0,0
300,8.6,360,1,0,0,0,1,0,0,0,1,0,0
350,8.7,400,1,0,1,0,0,0,0,0,1,0,0
34,10.0,290,0,0,0,0,0,0,1,0,0,0,0
130,9.8,1600,0,0,0,0,0,0,1,0,0,0,0
300,9.6,800,1,0,1,0,0,0,0,0,1,0,0
140,0.0,500,0,0,0,0,0,0,1,0,0,0,0
150,8.4,600,0,0,0,0,0,0,1,0,0,0,0
500,9.5,500,0,1,1,0,0,0,0,0,1,0,0
450,0.0,1500,0,1,1,0,0,0,0,0,1,0,0
450,0.0,1500,1,0,0,1,0,0,0,0,1,0,0
450,0.0,1500,0,0,0,0,0,0,1,0,0,0,0
120,9.5,1100,0,0,0,0,0,0,1,0,0,0,0
115,9.5,1150,0,0,0,0,0,0,1,0,0,0,0
550,0.0,700,1,0,1,0,0,0,0,0,1,0,0
550,0.0,700,0,1,0,0,0,0,0,0,1,0,0
135,9.5,1150,0,0,0,0,0,0,1,0,0,0,0
250,0.0,800,0,1,1,0,0,0,0,0,1,0,0
50,9.8,285,0,0,0,0,0,0,1,0,0,0,0
2000,0.0,800,0,0,1,0,0,0,0,1,0,0,0
3750,9.4,450,0,0,0,1,0,0,0,1,0,0,0
130,10.0,600,0,0,0,0,0,0,1,0,0,0,0
300,0.0,1250,0,0,0,0,0,0,1,0,0,0,0
2000,0.0,1330,0,0,1,0,0,0,0,1,0,0,0
3000,0.0,618,0,0,1,0,0,0,0,1,0,0,0
1400,0.0,800,0,0,0,1,0,0,0,1,0,0,0
1200,0.0,450,0,0,1,0,0,0,0,1,0,0,0
450,9.3,690,0,0,1,0,1,0,1,0,0,0,0
350,8.2,240,0,0,1,1,0,0,0,0,1,0,0
300,9.1,850,0,0,0,0,1,0,0,0,1,0,0
5000,10.0,1700,0,0,0,1,0,0,0,0,0,1,0
850,10.0,1000,1,0,0,0,0,0,0,0,1,0,0
270,8.0,900,0,0,1,0,0,0,0,0,1,0,0
350,9.1,1200,1,0,1,0,1,0,0,0,1,0,0
350,9.9,950,1,1,0,0,0,0,0,0,1,0,0
1100,10.0,1100,1,0,1,0,0,0,0,0,1,0,0
150,9.3,600,0,0,0,0,0,0,1,0,0,0,0
70,9.7,750,0,0,0,0,0,0,1,0,0,0,0
130,10.0,2500,0,0,0,0,0,0,1,0,0,0,0
110,9.1,1150,0,0,0,0,0,0,1,0,0,0,0
185,9.6,750,0,0,0,0,0,0,1,0,0,0,0
150,9.6,890,0,0,0,0,0,0,1,0,0,0,0
26,9.1,290,0,0,0,0,0,0,1,0,0,0,0
115,9.7,900,0,0,0,0,0,0,1,0,0,0,0
3000,10.0,2000,0,0,0,0,0,0,0,1,0,0,0
85,10.0,1300,0,0,0,0,0,0,1,0,0,0,0
120,7.3,480,0,0,0,0,0,0,1,0,0,0,0
450,0.0,1500,0,0,0,0,0,0,0,0,1,0,0
42,10.0,1800,0,0,0,0,0,0,1,0,0,0,0
164,10.0,1150,0,0,0,0,0,0,1,0,0,0,0
120,9.0,1099,0,0,0,0,0,0,1,0,0,0,0
300,8.0,900,0,0,0,0,0,0,0,0,1,0,0
112,0.0,5500,0,0,1,0,0,0,0,1,0,0,0
100,0.0,800,0,0,0,0,1,0,1,0,0,0,0
170,5.5,396,0,0,0,0,0,0,1,0,0,0,0
3500,0.0,1500,0,0,1,0,1,0,0,1,0,0,0
400,0.0,500,1,0,0,1,0,0,0,0,1,0,0
180,0.0,800,0,0,0,0,0,0,1,0,0,0,0
1000,0.0,900,0,0,1,0,0,0,0,1,0,0,0
180,0.0,750,0,0,0,0,0,0,1,0,0,0,0
900,7.7,650,1,0,1,0,1,0,0,0,1,0,0
500,9.4,2700,1,0,1,0,0,0,0,0,1,0,0
300,8.3,600,0,0,1,0,1,0,0,0,0,0,1
400,8.8,600,1,0,0,1,1,0,0,0,1,0,0
900,10.0,1800,0,0,0,0,0,0,0,0,0,0,1
700,7.7,400,0,0,1,0,1,0,0,0,1,0,0
4000,9.0,1900,0,0,1,0,0,0,0,1,0,0,0
400,8.8,399,0,1,0,1,1,0,0,0,1,0,0
300,9.2,400,0,0,1,0,1,0,0,0,1,0,0
250,8.2,450,1,0,1,0,1,0,0,0,1,0,0
500,9.0,500,0,1,1,0,1,0,0,0,1,0,0
400,10.0,1200,1,0,1,0,0,0,0,0,1,0,0
147,9.2,3300,0,0,0,0,0,0,1,0,0,0,0
330,9.8,1000,1,0,1,0,0,0,0,0,1,0,0
330,9.8,1100,0,0,1,0,0,0,0,0,1,0,0
86,9.7,950,0,0,0,0,0,0,1,0,0,0,0
400,9.2,950,0,0,0,0,0,0,1,0,0,0,0
110,9.5,1100,0,0,0,0,0,0,1,0,0,0,0
200,7.5,400,0,0,0,0,0,0,1,0,0,0,0
3000,10.0,2000,0,0,1,0,0,0,0,1,0,0,0
20,10.0,399,0,0,0,0,0,0,1,0,0,0,0
125,10.0,1250,0,0,0,0,0,0,1,0,0,0,0
1000,9.3,400,0,0,0,1,0,0,0,1,0,0,0
1200,0.0,700,0,0,1,0,0,0,0,1,0,0,0
700,0.0,500,0,1,0,0,1,0,0,0,0,1,0
280,0.0,700,1,0,1,0,0,0,0,0,1,0,0
2000,0.0,1330,0,0,1,0,0,0,0,1,0,0,0
1400,0.0,800,0,0,1,0,0,0,0,1,0,0,0
4250,0.0,500,0,0,1,0,1,0,0,1,0,0,0
5000,0.0,840,0,0,1,0,0,0,0,1,0,0,0
5000,0.0,940,0,0,1,0,0,0,0,1,0,0,0
2500,0.0,2465,0,0,0,0,0,0,0,0,0,0,1
1500,0.0,2338,0,0,0,1,0,0,0,0,0,0,1
500,0.0,800,0,0,0,1,0,0,0,1,0,0,0
5000,0.0,1500,0,0,1,0,0,0,0,1,0,0,0
450,9.1,1000,0,0,0,0,1,0,0,0,1,0,0
370,8.3,800,0,0,1,0,1,0,0,0,0,0,1
400,8.3,490,0,0,0,0,1,0,0,0,1,0,0
800,9.0,700,0,1,0,0,0,0,0,0,0,1,0
5000,0.0,850,0,0,1,0,0,0,0,1,0,0,0
400,8.4,700,1,1,0,1,1,0,0,0,1,0,0
560,9.3,750,0,0,1,0,0,0,0,0,0,1,0
500,8.9,790,0,0,1,0,1,0,0,0,1,0,0
500,9.0,892,0,0,0,1,0,0,0,0,1,0,0
240,9.1,600,0,1,1,0,0,0,0,0,1,0,0
20000,9.4,1500,0,1,1,0,0,0,0,0,0,1,0
300,9.2,400,0,0,1,0,1,0,0,0,1,0,0
420,9.0,500,0,1,0,1,1,0,0,0,1,0,0
250,8.2,450,0,0,1,0,1,0,0,0,1,0,0
350,9.1,1200,0,1,0,0,1,0,0,0,1,0,0
2500,7.7,4500,0,0,0,0,0,0,0,0,0,1,0
350,10.0,550,0,1,1,0,0,0,0,0,1,0,0
500,9.0,500,0,1,1,0,1,0,0,0,1,0,0
450,8.3,700,1,0,0,0,0,0,0,0,1,0,0
170,0.0,600,0,0,0,0,1,0,1,0,0,0,0
300,8.4,700,0,1,0,0,0,0,0,0,1,0,0
700,10.0,1200,0,1,0,0,0,0,0,0,1,0,0
300,10.0,550,0,1,1,0,0,0,0,0,1,0,0
126,10.0,969,0,0,0,0,1,0,1,0,0,0,0
28,10.0,290,0,0,0,0,0,0,1,0,0,0,0
500,10.0,780,1,0,1,0,0,0,0,0,1,0,0
1225,10.0,800,0,1,0,0,0,0,0,0,0,1,0
900,10.0,5000,0,0,1,1,0,0,0,0,0,1,0
300,10.0,450,0,0,1,1,0,0,0,0,1,0,0
22,9.4,300,0,0,0,0,0,1,1,0,0,0,0
200,5.8,349,0,0,0,0,0,0,1,0,0,0,0
110,10.0,1200,0,0,0,0,0,0,1,0,0,0,0
35,8.5,150,0,0,0,0,0,0,1,0,0,0,0
3000,0.0,3500,1,0,1,0,0,0,0,0,1,0,0
3450,0.0,1200,0,0,1,0,0,0,0,1,0,0,0
500,0.0,1700,0,0,1,0,0,0,0,1,0,0,0
500,0.0,1700,0,0,1,0,0,0,0,1,0,0,0
81,0.0,380,0,0,0,0,0,0,1,0,0,0,0
10000,0.0,495,0,0,1,0,0,0,0,1,0,0,0
1000,0.0,500,0,0,1,1,0,0,0,1,0,0,0
150,0.0,1200,0,0,0,0,1,0,1,0,0,0,0
460,8.9,950,0,0,0,1,0,0,0,0,1,0,0
500,9.5,3080,1,0,0,0,0,0,0,0,1,0,0
300,7.7,390,0,1,1,0,1,0,0,0,1,0,0
400,8.8,600,1,1,0,0,1,0,0,0,1,0,0
1000,9.8,750,1,0,1,1,0,0,0,0,0,1,0
450,8.7,810,0,1,0,0,0,0,1,0,0,0,0
250,8.8,550,1,0,1,0,1,0,0,0,1,0,0
250,8.8,550,1,1,0,0,1,0,0,0,1,0,0
400,8.5,750,0,0,1,0,0,0,0,0,1,0,0
1000,9.7,1150,0,0,0,1,0,0,0,0,0,1,0
3000,9.9,910,0,0,0,1,1,0,0,1,0,0,0
100,9.8,500,0,0,0,0,0,0,1,0,0,0,0
300,10.0,550,1,0,1,0,0,0,0,0,1,0,0
500,9.9,700,1,0,1,0,1,0,0,0,1,0,0
300,8.6,360,1,0,1,0,1,0,0,0,1,0,0
450,9.8,1050,0,1,1,0,0,0,0,0,1,0,0
450,9.8,1050,0,1,1,0,0,0,0,0,1,0,0
120,10.0,800,0,0,0,0,0,0,1,0,0,0,0
1500,9.9,1000,0,1,1,0,1,0,0,0,0,1,0
300,6.0,990,0,1,1,0,0,0,0,0,1,0,0
130,9.8,1600,0,0,0,0,0,0,1,0,0,0,0
93,9.7,1200,0,0,0,0,0,0,1,0,0,0,0
300,9.6,800,0,1,1,0,0,0,0,0,1,0,0
30,8.9,450,0,0,1,0,0,0,1,0,0,0,0
60,9.5,373,0,0,0,0,0,0,1,0,0,0,0
141,9.9,25416,0,0,0,0,0,0,1,0,0,0,0
150,8.4,600,0,0,0,0,0,0,1,0,0,0,0
200,9.5,550,0,1,1,0,0,0,0,0,1,0,0
1200,6.6,600,1,0,0,1,0,0,0,0,0,1,0
20000,8.7,690,0,0,1,1,0,0,0,1,0,0,0
130,9.5,1150,0,0,0,0,0,0,1,0,0,0,0
250,0.0,750,0,0,0,0,0,0,1,0,0,0,0
170,7.6,269,0,0,0,0,0,0,1,0,0,0,0
8000,0.0,1300,0,0,1,0,0,0,0,1,0,0,0
300,0.0,600,0,0,0,0,0,0,0,0,1,0,0
300,0.0,700,1,0,1,0,0,0,0,0,1,0,0
300,0.0,600,0,0,1,1,0,0,0,0,1,0,0
500,0.0,1500,0,0,1,0,0,0,0,1,0,0,0
2500,0.0,700,0,0,0,0,0,0,0,0,0,1,0
365,10.0,800,0,0,0,0,1,0,1,0,0,0,0
365,10.0,800,0,1,0,0,1,0,0,0,1,0,0
365,10.0,800,0,0,0,0,1,0,0,0,1,0,0
365,10.0,800,0,0,0,0,1,0,1,0,0,0,0
500,9.3,690,0,1,1,0,1,0,0,0,1,0,0
450,8.1,1100,0,0,1,0,1,0,1,0,0,0,0
450,10.0,1500,1,0,1,0,0,0,0,0,1,0,0
260,8.8,400,0,1,1,0,1,0,0,0,1,0,0
150,8.3,600,0,0,0,0,1,0,1,0,0,0,0
3000,10.0,1200,1,1,1,0,1,0,0,0,1,0,0
600,9.0,800,0,0,0,1,0,0,0,0,0,1,0
400,8.2,450,1,1,0,0,1,0,0,0,1,0,0
450,9.3,1300,1,0,1,0,0,0,0,0,1,0,0
3000,9.0,950,0,0,0,1,0,0,0,1,0,0,0
600,9.4,700,0,1,1,0,0,0,0,0,1,0,0
525,0.0,1538,0,0,1,0,0,0,0,0,1,0,0
225,9.0,900,1,0,0,0,0,0,0,0,1,0,0
300,9.1,850,1,0,1,0,1,0,0,0,1,0,0
750,10.0,5000,0,1,0,0,1,0,0,0,1,0,0
950,9.1,1000,0,0,0,1,0,0,0,0,0,1,0
625,10.0,3500,1,0,1,0,0,0,0,0,1,0,0
450,10.0,3000,1,0,1,0,0,0,0,0,0,0,1
420,9.0,500,1,0,1,0,1,0,0,0,1,0,0
3000,9.9,800,0,0,0,0,0,0,0,1,0,0,0
400,9.1,1350,1,0,1,0,0,0,0,0,1,0,0
450,10.0,2300,0,1,1,0,1,0,0,0,0,0,1
2500,9.5,5000,1,0,0,0,0,0,0,0,1,0,0
460,9.3,1000,0,1,1,0,0,0,0,0,0,1,0
500,9.0,500,0,1,0,0,1,0,0,0,1,0,0
500,9.0,500,0,0,1,0,1,0,0,1,0,0,0
250,9.2,3135,1,0,1,0,0,0,0,0,1,0,0
300,8.2,280,0,0,0,1,1,0,0,0,1,0,0
300,8.2,280,1,0,0,1,1,0,0,0,1,0,0
350,9.1,800,0,1,1,0,0,0,0,0,1,0,0
100,10.0,1400,1,0,1,0,0,0,0,0,1,0,0
800,10.0,1200,1,0,1,0,0,0,0,0,1,0,0
600,10.0,700,1,0,0,1,0,0,0,0,1,0,0
450,10.0,600,1,1,1,0,1,0,0,0,1,0,0
160,10.0,550,0,0,0,0,1,0,1,0,0,0,0
375,10.0,1500,0,0,0,1,0,0,0,0,1,0,0
900,10.0,1100,0,0,1,1,0,0,0,0,0,1,0
200,10.0,2000,0,0,0,0,0,0,0,0,1,0,0
600,10.0,2210,0,0,1,0,0,0,0,0,1,0,0
400,10.0,1530,1,0,0,1,0,0,0,0,1,0,0
400,10.0,1079,1,1,1,0,0,0,0,0,1,0,0
400,10.0,1079,1,0,1,0,0,0,0,0,1,0,0
110,10.0,900,0,0,0,0,0,0,1,0,0,0,0
400,9.1,1100,0,0,0,0,0,0,0,0,1,0,0
100,10.0,1500,0,0,0,0,0,0,1,0,0,0,0
300,9.3,800,1,0,0,0,1,0,0,0,1,0,0
1000,9.0,1500,0,0,1,0,0,0,0,0,1,0,0
450,10.0,1000,0,1,1,0,0,0,0,0,1,0,0
570,10.0,780,0,0,0,0,0,0,0,0,1,0,0
350,10.0,660,0,0,1,0,0,0,0,0,1,0,0
390,10.0,700,0,1,1,0,0,0,0,0,0,1,0
93,10.0,1000,0,0,0,0,1,0,1,0,0,0,0
120,10.0,490,0,0,0,0,0,0,1,0,0,0,0
240,10.0,350,0,0,0,0,0,0,1,0,0,0,0
130,9.1,1150,0,0,0,0,0,0,1,0,0,0,0
130,10.0,990,0,0,1,0,0,0,1,0,0,0,0
300,8.7,450,0,0,1,0,0,0,0,0,1,0,0
45000,0.0,3000,0,0,1,0,0,0,0,1,0,0,0
4000,0.0,750,0,0,1,1,0,0,0,1,0,0,0
400,0.0,1200,0,0,0,0,0,0,1,0,0,0,0
100,9.9,650,0,0,0,0,1,0,1,0,0,0,0
170,7.6,296,0,0,0,0,0,0,1,0,0,0,0
10000,0.0,650,0,0,1,1,0,0,0,1,0,0,0
4000,0.0,750,0,0,1,1,0,0,0,1,0,0,0
2000,0.0,700,0,0,1,0,1,0,0,1,0,0,0
3450,0.0,1200,0,0,1,0,0,0,0,1,0,0,0
90,0.0,1999,0,0,0,0,0,0,1,0,0,0,0
400,6.6,350,0,0,1,0,1,0,0,0,1,0,0
300,8.5,700,0,0,0,0,0,0,0,0,1,0,0
430,8.5,400,1,0,1,0,1,0,0,0,1,0,0
450,9.7,2300,0,0,0,0,1,0,0,0,0,1,0
450,9.7,2300,0,0,0,0,1,0,0,0,0,1,0
450,9.7,2300,0,0,0,0,1,0,0,0,0,1,0
450,9.7,2300,0,0,0,0,1,0,0,0,0,1,0
20000,0.0,4800,0,0,0,0,0,0,0,1,0,0,0
1000,10.0,400,0,0,1,0,1,0,0,1,0,0,0
438,8.8,1320,0,0,1,1,1,0,0,0,1,0,0
1000,7.6,1100,1,1,0,0,0,0,0,0,1,0,0
500,9.5,2175,0,0,0,0,0,0,0,0,0,0,1
500,9.5,2385,1,0,0,0,0,0,0,0,1,0,0
1200,9.9,1500,0,0,1,0,0,0,0,0,0,0,1
1200,9.9,1500,0,0,1,0,0,0,0,0,0,0,1
350,8.8,1000,0,1,1,0,1,0,0,0,1,0,0
1000,9.8,750,1,0,1,1,0,0,0,0,0,1,0
800,8.6,800,1,0,0,0,0,0,0,0,0,1,0
700,7.7,400,0,0,1,0,1,0,0,0,1,0,0
4000,7.6,880,0,0,1,0,0,0,0,1,0,0,0
20000,7.5,1200,0,0,1,0,0,0,0,1,0,0,0
520,8.9,950,0,1,0,0,1,0,0,0,1,0,0
380,8.2,400,0,0,1,0,0,0,0,0,1,0,0
1000,9.7,1150,1,1,0,0,0,0,0,0,0,1,0
1000,9.7,1150,1,0,1,0,0,0,0,0,0,1,0
1000,9.7,1150,0,0,1,0,0,0,0,0,0,1,0
450,7.5,500,0,0,1,0,0,0,0,0,1,0,0
100,9.9,650,0,0,0,0,1,0,1,0,0,0,0
2000,9.4,540,0,0,1,0,0,0,0,1,0,0,0
1000,7.9,460,0,0,1,0,0,0,0,1,0,0,0
2000,9.8,600,0,0,0,1,0,0,0,0,0,1,0
450,8.5,500,1,0,1,0,0,0,0,0,1,0,0
3000,9.8,400,0,0,1,0,0,0,0,0,0,1,0
600,9.9,1000,1,1,0,0,1,0,0,0,1,0,0
650,8.5,600,1,1,1,0,0,0,0,0,1,0,0
650,8.5,600,1,0,1,1,0,0,0,0,1,0,0
300,8.6,360,1,0,1,0,1,0,0,0,1,0,0
400,8.6,420,1,1,0,0,1,0,0,0,1,0,0
450,9.8,1050,1,0,1,0,0,0,0,0,1,0,0
300,9.9,900,0,1,1,0,1,0,0,0,1,0,0
45,8.8,750,0,0,0,0,0,0,1,0,0,0,0
600,9.8,900,1,0,1,1,1,0,0,0,1,0,0
450,9.8,900,0,1,1,0,1,0,0,0,1,0,0
450,9.8,900,0,0,1,1,1,0,0,0,1,0,0
600,9.8,900,1,0,0,1,1,0,0,0,1,0,0
600,9.8,900,1,0,1,0,1,0,0,0,1,0,0
550,9.8,950,1,0,0,0,0,0,0,1,0,0,0
400,8.6,750,1,1,0,0,1,0,0,0,1,0,0
120,9.6,750,0,0,0,0,0,0,1,0,0,0,0
150,9.6,470,0,0,0,0,0,0,1,0,0,0,0
600,8.5,500,1,0,1,0,0,0,0,0,1,0,0
500,9.8,1000,1,0,1,0,0,0,0,0,1,0,0
500,9.8,1000,0,0,0,1,0,0,0,0,1,0,0
500,9.8,1000,1,0,1,0,0,0,0,0,1,0,0
500,9.8,1000,1,0,1,0,0,0,0,0,1,0,0
44,9.7,600,0,0,0,0,0,0,1,0,0,0,0
44,9.7,600,0,0,0,0,0,0,1,0,0,0,0
300,9.1,1080,1,0,1,1,0,0,0,0,1,0,0
700,9.8,1100,0,0,1,0,1,0,0,0,1,0,0
700,9.8,1100,1,0,1,0,1,0,0,0,1,0,0
700,9.8,1200,1,0,0,0,1,0,0,0,1,0,0
700,9.8,1200,0,0,1,0,1,0,0,0,1,0,0
400,9.8,800,0,0,0,1,1,0,0,0,1,0,0
500,9.8,900,0,0,1,1,1,0,0,0,1,0,0
200,9.5,580,1,0,1,0,0,0,0,0,1,0,0
450,9.8,500,1,0,1,0,0,0,0,0,1,0,0
450,9.8,500,1,0,1,0,0,0,0,0,1,0,0
8000,0.0,2500,0,1,1,0,0,0,0,0,0,1,0
210,0.0,1300,0,0,0,0,0,0,1,0,0,0,0
20000,0.0,7000,0,0,1,0,0,0,0,1,0,0,0
240,0.0,1600,0,0,0,0,0,0,0,0,1,0,0
240,0.0,1600,0,0,0,1,0,0,0,0,1,0,0
4500,0.0,650,0,0,1,0,0,0,0,1,0,0,0
146,0.0,998,0,0,0,0,0,0,1,0,0,0,0
450,9.5,500,0,0,1,0,0,0,0,0,1,0,0
250,9.0,500,1,0,1,0,1,0,0,0,1,0,0
400,7.2,600,0,1,0,1,1,0,0,0,1,0,0
300,8.0,500,1,0,0,1,1,0,0,0,1,0,0
200,7.2,349,0,1,0,0,0,0,0,0,1,0,0
150,5.1,300,0,0,0,1,1,0,0,0,1,0,0
500,9.3,1085,0,0,0,0,1,0,0,0,1,0,0
450,9.3,980,0,0,1,0,1,0,0,0,1,0,0
450,9.3,980,0,1,0,0,1,0,0,0,1,0,0
500,9.3,980,0,0,1,1,1,0,0,0,1,0,0
700,9.2,1200,0,1,0,0,0,0,0,0,0,0,1
700,9.2,1200,0,0,0,0,0,0,1,0,0,0,0
700,9.2,1200,0,0,0,0,0,0,0,0,0,0,1
700,9.2,1200,0,0,0,0,0,0,0,0,0,0,1
3000,8.4,1150,0,0,0,1,0,0,0,0,0,1,0
350,9.3,1200,0,1,1,0,0,0,0,0,1,0,0
350,9.3,1200,0,1,1,0,0,0,0,0,1,0,0
350,9.3,1200,1,1,0,0,0,0,0,0,1,0,0
350,9.3,1200,0,0,1,0,0,0,0,0,1,0,0
350,9.3,1200,1,0,1,0,0,0,0,0,1,0,0
350,9.3,1200,1,1,0,0,0,0,0,0,1,0,0
600,8.2,450,0,0,1,0,1,0,0,0,1,0,0
400,8.0,700,1,0,1,0,0,0,0,0,1,0,0
450,9.3,1300,1,0,1,0,0,0,0,0,1,0,0
350,9.0,400,0,0,0,0,1,0,1,0,0,0,0
350,9.0,400,0,1,0,0,1,0,1,0,0,0,0
15000,9.1,1500,0,0,1,0,0,0,0,0,0,1,0
250,8.1,595,1,0,1,0,1,0,1,0,0,0,0
250,8.1,595,1,0,1,0,1,0,0,0,1,0,0
500,6.8,500,0,1,0,0,1,0,0,0,1,0,0
500,9.3,1000,0,1,0,0,1,0,1,0,0,0,0
1700,9.0,4000,1,0,0,1,1,0,0,1,0,0,0
2000,9.2,999,1,0,0,1,0,0,0,0,0,1,0
500,8.9,790,0,1,0,0,1,0,0,0,1,0,0
300,9.1,850,0,0,0,0,1,0,0,0,1,0,0
450,9.4,1200,1,0,1,0,1,0,0,0,1,0,0
600,9.0,935,0,1,0,0,0,0,0,0,1,0,0
450,9.4,1200,1,0,1,0,1,0,0,0,1,0,0
560,9.3,500,0,0,0,1,0,0,0,0,0,1,0
450,9.3,1500,0,0,1,0,1,0,0,0,1,0,0
450,9.3,1500,0,0,1,0,1,0,0,0,1,0,0
450,9.3,1500,1,0,0,0,1,0,0,0,1,0,0
450,8.3,600,0,1,0,1,0,0,0,0,1,0,0
500,8.3,600,0,0,1,1,0,0,0,0,1,0,0
500,8.3,600,0,0,0,1,0,0,0,0,1,0,0
350,8.2,600,0,1,0,1,1,0,0,0,1,0,0
2000,10.0,2000,0,0,1,0,1,0,0,0,0,0,1
12000,9.3,1650,0,0,1,0,0,0,0,1,0,0,0
24000,10.0,4500,0,0,1,0,0,0,0,1,0,0,0
350,9.1,1100,1,0,1,0,1,0,0,0,1,0,0
270,8.0,880,0,1,0,0,0,0,0,0,1,0,0
250,9.2,3685,1,0,1,0,0,0,0,0,1,0,0
250,9.2,3905,0,0,1,0,0,0,0,0,1,0,0
600,9.1,2000,1,0,1,0,0,0,0,0,1,0,0
400,9.1,2000,1,1,1,0,1,0,0,0,1,0,0
300,8.2,350,1,0,1,0,1,0,0,0,1,0,0
300,8.2,280,0,0,1,1,1,0,0,0,1,0,0
300,8.2,280,0,0,1,1,1,0,0,0,1,0,0
350,9.1,1000,1,0,1,0,0,0,0,0,1,0,0
350,9.1,1000,1,0,1,0,0,0,0,0,1,0,0
10000,9.2,1800,0,1,0,0,0,0,0,0,0,1,0
5000,7.5,3000,0,0,1,0,0,0,0,0,0,1,0
1000,9.9,1200,0,0,0,0,0,0,0,0,1,0,0
300,9.3,800,0,0,1,1,1,0,0,0,1,0,0
320,8.0,500,1,0,1,0,0,0,0,0,1,0,0
400,9.0,440,1,0,1,0,0,0,0,0,1,0,0
2000,7.9,1100,0,0,1,0,1,0,0,1,0,0,0
90,7.7,1200,0,0,0,0,0,0,1,0,0,0,0
300,8.6,500,1,0,1,0,0,0,0,0,1,0,0
300,8.6,500,1,0,1,0,0,0,0,0,1,0,0
150,10.0,450,0,0,0,0,0,0,1,0,0,0,0
170,0.0,1200,0,0,0,0,0,0,1,0,0,0,0
7000,0.0,550,0,0,1,0,0,0,0,1,0,0,0
240,0.0,1600,0,0,0,0,0,0,0,0,1,0,0
240,0.0,1600,1,0,0,0,0,0,0,0,1,0,0
65,0.0,650,0,0,0,0,0,0,1,0,0,0,0
200,7.5,650,0,1,0,0,1,0,0,0,1,0,0
460,8.9,950,0,1,0,0,0,0,0,0,1,0,0
300,7.6,250,0,1,0,0,1,0,0,0,1,0,0
400,8.6,1150,0,1,1,0,1,0,0,0,0,0,1
400,8.6,1150,0,1,1,0,1,0,0,0,1,0,0
650,8.6,1500,0,0,0,0,1,0,0,0,1,0,0
500,8.6,1400,1,0,1,0,1,0,0,0,1,0,0
700,7.7,450,0,0,1,0,1,0,0,0,1,0,0
220,8.8,750,0,1,0,1,1,0,0,0,1,0,0
500,8.8,1450,0,0,0,1,1,0,1,0,0,0,0
225,7.7,398,0,1,0,1,1,0,0,0,1,0,0
300,8.5,850,0,0,1,1,0,0,0,0,1,0,0
300,8.5,850,0,0,0,1,0,0,0,0,1,0,0
300,8.5,850,0,0,1,0,0,0,0,0,1,0,0
225,7.7,398,0,0,1,0,1,0,0,0,1,0,0
350,8.8,1000,0,1,0,0,1,0,0,0,1,0,0
350,8.8,1000,0,0,0,0,1,0,0,0,1,0,0
350,8.8,1000,0,0,0,0,1,0,0,0,1,0,0
350,8.8,1000,0,0,1,0,1,0,0,0,1,0,0
350,8.8,1000,0,0,0,0,1,0,0,0,1,0,0
300,8.5,400,0,1,0,1,1,0,0,0,1,0,0
300,8.7,600,0,0,0,0,1,0,0,0,1,0,0
300,8.7,600,0,0,1,0,1,0,0,0,1,0,0
400,8.8,399,1,0,0,1,1,0,0,0,1,0,0
200,7.9,450,0,0,0,0,1,0,0,0,1,0,0
1250,8.5,1200,1,1,0,0,1,0,0,0,1,0,0
